admin3Pcod,admin3Name,admin2Pcod,admin1Pcod,admin0Pcod,area,agg_level,agg_title,year,flood_pop,flood_pop_s,wrsi_75,wrsi_90,wrsi_75_long,wrsi_90_long,pop_wp,pop_dens_wp,city_mtr,conf_count,conf_pop_buffer,conf_share,pov_2021_22_std,number_poor_2021_22_std,ipc_p_2019_2023_std,pti_need,pti_access
NER007005002,Daouché,NER007005,NER007,NE,155.20196139689236,admin3,Commune,NA,-0.5349170238250116,-0.369881493827512,NA,NA,NA,-0.587734612428191,-0.6636815973446558,2.2574568728920115,-0.23116142751053345,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.9509994100933208,-0.8158510747872206,1.3843801252026442
NER007005003,Doungou,NER007005,NER007,NE,241.3503556761294,admin3,Commune,NA,-0.5508009818983168,-0.4199408389829997,NA,NA,NA,-0.587734612428191,-0.6288490045380544,-0.6358075567949902,-0.36867745674094277,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.9509994100933208,-0.8394343934110333,0.04579705770845211
NER007005004,Ichirnawa,NER007005,NER007,NE,395.48443328354324,admin3,Commune,NA,-0.6476807779097156,-0.6247741066520645,NA,NA,NA,-0.587734612428191,-0.5347697542639315,-0.857181946199501,-0.1432435305588414,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.9509994100933208,-0.9359328234482611,-0.17123656029555162
NER007005005,Kantché,NER007005,NER007,NE,329.1172974623187,admin3,Commune,NA,-0.28101316904065154,-0.286819712914271,NA,NA,NA,-0.587734612428191,-0.17399864351450398,-0.2826592933539472,-0.3746567338616891,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.9509994100933208,-0.7767200706030088,0.2202404302555233
NER007005006,Kourni,NER007005,NER007,NE,160.03340023287637,admin3,Commune,NA,-0.7565233279410758,-0.6845415960331566,NA,NA,NA,-0.587734612428191,-0.894942828827659,-0.0430403928650999,-0.19953376902408523,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.9509994100933208,-0.9640897188499405,0.25156882270624387
NER007005007,Matamey,NER007005,NER007,NE,257.346595622921,admin3,Commune,NA,-0.35393956634838136,-0.45992726793353617,NA,NA,NA,-0.587734612428191,0.04797820033299411,-0.08446761368580842,-0.4845332517846198,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.9509994100933208,-0.8582722885460953,0.369882129352776
NER007005008,Tsaouni,NER007005,NER007,NE,171.74414033816927,admin3,Commune,NA,-0.5977760258727741,-0.48401973223728495,NA,NA,NA,-0.587734612428191,-0.6605244203092591,0.2035293084926031,-0.42865617321947,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.9509994100933208,-0.8696224222792341,0.4826325140535822
NER007005009,Yaouri,NER007005,NER007,NE,288.09183281336067,admin3,Commune,NA,-0.4702703544697181,-0.4543192631144197,NA,NA,NA,-0.587734612428191,-0.3228754599885116,-0.4960916367925023,-0.21021740321269172,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.9509994100933208,-0.855630317020453,0.03669224257065524
NER007006001,Bandé,NER007006,NER007,NE,855.7742678109688,admin3,Commune,NA,-0.13174968295363798,-0.5747571113280846,NA,NA,NA,-0.587734612428191,1.3300019214297405,-0.4879688321620274,-0.3665542998277054,-0.31246377895486716,NA,NA,0.2760169439059652,0.8547761406275006,-0.7161736590439982,-0.8017413508163612,0.09280066588858824
NER007006002,Dantchiao,NER007006,NER007,NE,484.53960176885533,admin3,Commune,NA,1.2955339497023375,1.0598812202495236,NA,NA,NA,-0.587734612428191,0.2022356398841791,-0.38954532110886425,-0.09941862006130607,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.7161736590439982,-0.03165144075955145,0.03462664001185353
NER007006003,Kwaya,NER007006,NER007,NE,217.26762720093708,admin3,Commune,NA,-0.7021384242235023,-0.6106351936725014,NA,NA,NA,-0.587734612428191,-0.7997522811811765,-0.586387324544754,-0.08617278827555863,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.7161736590439982,-0.8186437742282466,-0.06742187024677489
NER007006004,Magaria,NER007006,NER007,NE,646.6206801770574,admin3,Commune,NA,1.5535324924297724,0.23549728833540512,NA,NA,NA,-0.587734612428191,1.7632968023834485,-0.29678437014075604,-0.3937384492362654,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.7161736590439982,-0.4200246580738193,0.2226480783863086
NER007006005,Sassoumbroum,NER007006,NER007,NE,387.1002239628128,admin3,Commune,NA,-0.4781153913930015,-0.6631168985583223,NA,NA,NA,-0.587734612428191,0.3908715762010799,-0.27572787493643297,0.15055990703105393,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.7161736590439982,-0.8433682839955811,-0.031512531960785364
NER007006006,Wacha,NER007006,NER007,NE,992.2810196556368,admin3,Commune,NA,-0.22907992488817142,-0.5439204806693796,NA,NA,NA,-0.587734612428191,0.7905057456947556,-0.3289100910087883,-0.35082414595645994,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.7161736590439982,-0.7872139916619366,0.1861979780462311
NER007006007,Yékoua,NER007006,NER007,NE,323.0329193099706,admin3,Commune,NA,-0.3990144080582947,-0.43849665065232935,NA,NA,NA,-0.587734612428191,-0.1469496725654142,-0.16327296894461124,0.052429184653884624,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.7161736590439982,-0.7375480648282491,0.07077777739606704
NER007007001,Dogo,NER007007,NER007,NE,907.7654370466415,admin3,Commune,NA,0.2035594749620045,-0.37286526484200394,NA,NA,NA,-0.587734612428191,1.3119249120945873,-0.43159508780718236,-0.6008916236706517,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.5925072333932484,-0.6483685002811972,0.25778785663111403
NER007007002,Droum,NER007007,NER007,NE,748.4176406553474,admin3,Commune,NA,-0.34166641390858865,-0.6593506052207259,NA,NA,NA,-0.587734612428191,1.0152484536950501,-0.6077299416498316,-0.08197590441455786,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.5925072333932484,-0.783333810798492,-0.07982748156447715
NER007007003,Gaffati,NER007007,NER007,NE,435.18594837129973,admin3,Commune,NA,-0.510388832572107,-0.4584549303768122,NA,-0.13736667687737403,3.7619413787630536,4.803210453292459,-0.43641082083740923,-0.07750539101526938,-0.763103603935557,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.5925072333932484,1.8510227008326694,0.5085773272927329
NER007007004,Gouna,NER007007,NER007,NE,529.7448165160669,admin3,Commune,NA,0.42640008049217926,0.38032121322091506,NA,NA,NA,-0.587734612428191,0.010538864982674038,-0.32471355954989817,-0.465196225975166,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.5925072333932484,-0.2935369170846297,0.2437917466333456
NER007007005,Hamdara,NER007007,NER007,NE,364.2654959739485,admin3,Commune,NA,-0.778754599696178,-0.8166085826192211,NA,NA,NA,-0.587734612428191,-0.6142227987830917,-0.5202392291847154,-0.5491282490599798,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.5925072333932484,-0.8574191783878139,0.18958601229017533
NER007007006,Kolleram,NER007007,NER007,NE,121.29413428564033,admin3,Commune,NA,-0.6212383940464112,-0.3857932870191692,NA,NA,NA,-0.587734612428191,-0.8744767961722644,0.9009887066520682,-0.9015303715363169,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.5925072333932484,-0.6544589847897901,1.0511128351537262
NER007007007,Mirriah,NER007007,NER007,NE,342.3238868773364,admin3,Commune,NA,0.5062327030978081,0.15647386094984725,NA,NA,NA,-0.587734612428191,0.44095338232881454,0.4697633143383365,-0.7885100524336882,-0.31246377895486716,NA,NA,0.2760169439059652,0.8547761406275006,-0.5925072333932484,-0.3989930195427882,0.7629731895719534
NER007007008,Zermou,NER007007,NER007,NE,240.34473960637447,admin3,Commune,NA,-0.7434284362423783,-0.6968451368642067,NA,-0.13736667687737403,3.7619413787630536,1.5686434138600687,-0.7984265988321638,-0.3497803762341526,-0.513143583935223,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.5925072333932484,0.21488748885563658,0.25490578923673296
NER007008001,Dakoussa,NER007008,NER007,NE,888.6579236867526,admin3,Commune,NA,-0.6145457871053124,-0.7140142564908696,NA,-0.13736667687737403,-0.26333589651341377,1.5686434138600687,-0.038149793503924494,0.05279152292328486,-0.8180191297761086,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.6802367336490374,0.1654689923051502,0.5985428102579126
NER007008002,Garagoumsa,NER007008,NER007,NE,630.5944620616982,admin3,Commune,NA,-0.1886103377199022,-0.3326388679211864,NA,NA,NA,-0.587734612428191,0.15503433924685545,-0.6927473725635661,-0.23630779805503202,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.6802367336490374,-0.6707475549429964,-0.04615852756160155
NER007008003,Tirmini,NER007008,NER007,NE,1852.0346249604268,admin3,Commune,NA,-0.1360059891005765,-0.5845994710756883,NA,-0.13736667687737403,-0.26333589651341377,1.5686434138600687,1.378882263638019,-0.7307681275610165,0.06978225019815756,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.6802367336490374,0.22643723129426915,-0.21330763830654947
NER007009001,Falenko,NER007009,NER007,NE,88.0109198435039,admin3,Commune,NA,-0.8194162705318734,-0.6182555505175316,NA,-0.13736667687737403,-0.26333589651341377,1.5686434138600687,-1.283311074892357,2.558260980537748,2.1765574433448824,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.5808762030292112,0.25739107222686974,0.36096288354925987
NER007009002,Gangara,NER007009,NER007,NE,4273.910612339662,admin3,Commune,NA,-9.714589894605408e-4,-0.49218179548744195,NA,-0.13736667687737403,-0.26333589651341377,0.49045440071593877,1.3002158885451016,-0.1350344679161453,0.5355906593672013,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.5808762030292112,-0.19115729429597075,-0.1501974718276108
NER007009003,Olléléwa,NER007009,NER007,NE,2496.2027576209784,admin3,Commune,NA,0.2750779789323339,-0.35078747126159027,NA,-0.13736667687737403,-0.26333589651341377,0.49045440071593877,1.4006039594591184,0.11156419174683568,-0.21508986879520636,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.5808762030292112,-0.12454540815443996,0.3342230341105375
NER007009004,Tanout,NER007009,NER007,NE,6509.696794133639,admin3,Commune,NA,0.15038442106308184,-0.5701206287698856,NA,-0.13736667687737403,-0.26333589651341377,0.49045440071593877,2.375504246500508,0.18677825566423162,-0.0604526518538444,-0.2635148006262484,NA,NA,0.2760169439059652,0.8547761406275006,-0.5808762030292112,-0.22787484089509144,0.2480907025489144
NER007009005,Tenhya,NER007009,NER007,NE,10926.482636135566,admin3,Commune,NA,-0.47263121182869694,-0.0921740014275781,NA,-0.13736667687737403,-0.26333589651341377,0.49045440071593877,-0.8377817782193778,0.5729506396673295,1.8164925541365418,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.5808762030292112,-0.0027107369145048473,-0.42848728605125636
NER007010001,Tesker,NER007010,NER007,NE,69305.78080389336,admin3,Commune,NA,-0.8325058370764049,-0.8999873869600744,NA,-0.13736667687737403,-0.26333589651341377,-0.587734612428191,-0.6781657074317707,-0.9228935037603541,1.667746829495167,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.27949395661942716,-0.7492367218739149,-1.0828297265065554
NER007011001,Zinder I,NER007011,NER007,NE,108.9690699773333,admin3,Commune,NA,-0.4436956475025597,-0.6652372090451223,NA,NA,NA,-0.587734612428191,0.5680117388823995,1.3072453482555946,-1.0851416432766454,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.5536979820104568,-0.7678237140343914,1.3376365253169467
NER007011002,Zinder II,NER007011,NER007,NE,60.63375624381095,admin3,Commune,NA,-0.1924229860523131,-0.3344428996273788,NA,NA,NA,-0.587734612428191,0.15008447248279436,2.3060586003741412,-1.0803451988534427,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.5536979820104568,-0.6119841285641543,1.8204723558177134
NER007011003,Zinder III,NER007011,NER007,NE,71.18176707382416,admin3,Commune,NA,-0.6993005806971269,-0.783015099759194,NA,NA,NA,-0.587734612428191,-0.1911002083000279,2.484364231081165,-1.0890874318022714,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.5536979820104568,-0.823309727982899,1.9113293814660643
NER007011004,Zinder IV,NER007011,NER007,NE,70.538755190251,admin3,Commune,NA,-0.635434939954689,-0.8073140303964129,NA,NA,NA,-0.587734612428191,0.46870339640804526,1.298801521774777,-1.0907463466912333,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.5536979820104568,-0.8347571294951547,1.3362574436626282
NER007011005,Zinder V,NER007011,NER007,NE,216.58287578402556,admin3,Commune,NA,-0.5838740514679732,-0.36415039986511805,NA,NA,NA,-0.587734612428191,-0.8010950604128408,-0.2856782255221107,-0.9178019525706582,-0.36141275728348593,NA,NA,0.2760169439059652,0.8547761406275006,-0.5536979820104568,-0.6259795462318741,0.4826025172124626
NER008001001,Niamey I,NER008001,NER008,NE,134.20770238640236,admin3,Commune,NA,0.1636762939505347,-0.6630983650246163,NA,NA,NA,-0.587734612428191,3.455573204987582,0.4560309629346602,-1.0541148860236325,-0.31246377895486716,NA,NA,-1.8215080735328801,-1.2585131688285207,-0.43787101043905075,-1.700408334285638,0.8853182627892359
NER008001002,Niamey II,NER008001,NER008,NE,54.97980168447591,admin3,Commune,NA,0.3382939598693344,-0.6630383179873124,NA,NA,NA,-0.587734612428191,4.288471466857908,3.906030348764346,-1.0669817195238382,-0.36141275728348593,NA,NA,-1.8215080735328801,-1.2585131688285207,-0.43787101043905075,-1.7003800456931932,2.59115481846884
NER008001003,Niamey III,NER008001,NER008,NE,104.8537350354616,admin3,Commune,NA,-0.49634032865047883,-0.8491903869470838,NA,NA,NA,-0.587734612428191,2.300447370948328,2.0028033048641176,-1.080287315008629,0.1280770260027017,NA,NA,-1.8215080735328801,-1.2585131688285207,-0.43787101043905075,-1.7880776282549375,1.4353745647876346
NER008001004,Niamey IV,NER008001,NER008,NE,96.67936509939081,admin3,Commune,NA,1.881159383983955,-0.2926497872279568,NA,NA,NA,-0.587734612428191,4.981856328633607,1.456274939928714,-1.0521289183947298,-0.36141275728348593,NA,NA,-1.8215080735328801,-1.2585131688285207,-0.43787101043905075,-1.525887336921789,1.3939908040329223
NER008001005,Niamey V,NER008001,NER008,NE,173.43439317231488,admin3,Commune,NA,5.9825615407116874,2.7530949570806795,NA,NA,NA,-0.587734612428191,1.55079858378432,1.0906339943677077,-1.0587585157850004,-0.21456582229762963,NA,NA,-1.8215080735328801,-1.2585131688285207,-0.43787101043905075,-0.0910150163045594,1.148274129654048
